lat,lon,value
56.56958311,19.54541679,0.082847506
56.57791645,19.54541679,0.083891429
56.58624978,19.54541679,0.090579063
56.59458311,19.54541679,0.098181926
56.60291645,19.54541679,0.099317342
56.61124978,19.54541679,0.105063088
56.61958311,19.54541679,0.105883978
56.62791645,19.54541679,0.10556455
56.63624978,19.54541679,0.104417071
56.64458311,19.54541679,0.103728376
56.65291645,19.54541679,0.102976374
56.66124978,19.54541679,0.103242747
56.66958311,19.54541679,0.104771264
56.67791645,19.54541679,0.105562754
56.68624978,19.54541679,0.105826393
56.69458311,19.54541679,0.107935824
56.70291645,19.54541679,0.121663123
56.71124978,19.54541679,0.149208695
56.71958311,19.54541679,0.150312111
56.72791645,19.54541679,0.155699968
56.73624978,19.54541679,0.164599836
56.74458311,19.54541679,0.169552028
56.75291645,19.54541679,0.173176527
56.76124978,19.54541679,0.173293591
56.76958311,19.54541679,0.173122689
56.77791645,19.54541679,0.172084108
56.78624978,19.54541679,0.169138819
56.79458311,19.54541679,0.164358899
56.80291645,19.54541679,0.158951998
56.81124978,19.54541679,0.154833645
56.81958311,19.54541679,0.15319705
56.82791645,19.54541679,0.150696412
56.83624978,19.54541679,0.147068396
56.84458311,19.54541679,0.14172101
56.85291645,19.54541679,0.133639425
56.86124978,19.54541679,0.104507044
56.86958311,19.54541679,0.103631191
56.87791644,19.54541679,0.103161797
56.88624978,19.54541679,0.103971027
56.89458311,19.54541679,0.107949577
56.90291644,19.54541679,0.107926883
56.91124978,19.54541679,0.107792482
56.91958311,19.54541679,0.108098976
56.92791644,19.54541679,0.108963504
56.93624978,19.54541679,0.109914899
56.94458311,19.54541679,0.111169882
56.95291644,19.54541679,0.111223102
56.96124978,19.54541679,0.110924892
56.96958311,19.54541679,0.112345643
56.97791644,19.54541679,0.112764552
56.98624978,19.54541679,0.114090919
56.99458311,19.54541679,0.118911296
57.00291644,19.54541679,0.119431339
57.01124978,19.54541679,0.119484574
57.01958311,19.54541679,0.119647682
57.02791644,19.54541679,0.119594336
57.03624978,19.54541679,0.118858702
57.04458311,19.54541679,0.119288616
57.05291644,19.54541679,0.120466322
57.06124978,19.54541679,0.121982701
57.06958311,19.54541679,0.12266697
57.07791644,19.54541679,0.14531371
57.08624978,19.54541679,0.165394455
57.09458311,19.54541679,0.166489556
57.10291644,19.54541679,0.170880079
57.11124978,19.54541679,0.169575408
57.11958311,19.54541679,0.184088185
57.12791644,19.54541679,0.186731994
57.13624978,19.54541679,0.198453322
57.14458311,19.54541679,0.235098302
57.15291644,19.54541679,0.274668306
57.16124978,19.54541679,0.299092561
57.16958311,19.54541679,0.319865823
57.17791644,19.54541679,0.369618535
57.18624978,19.54541679,0.382309228
57.19458311,19.54541679,0.389858186
57.20291644,19.54541679,0.43152082
57.21124978,19.54541679,0.500222564
57.21958311,19.54541679,0.476640701
57.22791644,19.54541679,0.396385401
57.23624978,19.54541679,0.331419528
57.24458311,19.54541679,0.360642344
57.25291644,19.54541679,0.389402509
57.26124978,19.54541679,0.41269806
57.26958311,19.54541679,0.42300117
57.27791644,19.54541679,0.419257522
57.28624978,19.54541679,0.414763749
57.29458311,19.54541679,0.407672942
57.30291644,19.54541679,0.411768258
57.31124978,19.54541679,0.431840867
57.31958311,19.54541679,0.438637674
57.32791644,19.54541679,0.442332566
57.33624978,19.54541679,0.443109453
57.34458311,19.54541679,0.417750031
57.35291644,19.54541679,0.375208497
57.36124978,19.54541679,0.375861883
57.36958311,19.54541679,0.381208032
57.37791644,19.54541679,0.38693738
57.38624978,19.54541679,0.398493946
57.39458311,19.54541679,0.411259681
57.40291644,19.54541679,0.421225458
57.41124978,19.54541679,0.425013781
57.41958311,19.54541679,0.442923963
57.42791644,19.54541679,0.45806697
57.43624978,19.54541679,0.457344919
57.44458311,19.54541679,0.465170592
57.45291644,19.54541679,0.468219668
57.46124978,19.54541679,0.518359601
57.46958311,19.54541679,0.559520602
57.47791644,19.54541679,0.581293762
57.48624978,19.54541679,0.631337941
57.49458311,19.54541679,0.667636991
57.50291644,19.54541679,0.819253743
57.51124978,19.54541679,0.893065035
57.51958311,19.54541679,0.919892788
57.52791644,19.54541679,1.132247448
57.53624978,19.54541679,1.203431606
57.54458311,19.54541679,1.220425606
57.55291644,19.54541679,1.224844217
57.56124978,19.54541679,1.280395031
57.56958311,19.54541679,1.323333263
57.57791644,19.54541679,1.356280684
57.58624978,19.54541679,1.730026245
57.59458311,19.54541679,1.957183123
57.60291644,19.54541679,2.112615824
57.61124978,19.54541679,2.452152252
57.61958311,19.54541679,3.571700811
57.62791644,19.54541679,3.759763002
57.63624978,19.54541679,3.57164979
57.64458311,19.54541679,3.635748863
57.65291644,19.54541679,3.645785332
57.66124978,19.54541679,3.665699005
57.66958311,19.54541679,3.736380339
57.67791644,19.54541679,3.835776806
57.68624978,19.54541679,3.736530542
57.69458311,19.54541679,3.287844896
53.57791646,19.53708345,0.825246572
53.58624979,19.53708345,0.537037015
53.59458312,19.53708345,0.196684554
53.60291646,19.53708345,0.009102325
53.61124979,19.53708345,0.009074681
53.61958312,19.53708345,0.009150401
53.62791646,19.53708345,0.009004587
53.63624979,19.53708345,0.009132213
53.64458312,19.53708345,0.009072379
53.65291646,19.53708345,0.00904935
53.66124979,19.53708345,0.009023838
53.66958312,19.53708345,0.008959904
53.67791646,19.53708345,0.008941686
53.68624979,19.53708345,0.008686535
53.69458312,19.53708345,0.00875411
53.70291646,19.53708345,0.00875256
53.71124979,19.53708345,0.00871725
53.71958312,19.53708345,0.008373397
53.72791646,19.53708345,0.0084592
53.73624979,19.53708345,0.008716378
53.74458312,19.53708345,0.00843146
53.75291646,19.53708345,0.008554359
53.76124979,19.53708345,0.008416321
53.76958312,19.53708345,0.008619673
53.77791646,19.53708345,0.008480478
53.78624979,19.53708345,0.008752343
53.79458312,19.53708345,0.009234756
53.80291646,19.53708345,0.009575937
53.81124979,19.53708345,0.009479895
53.81958312,19.53708345,0.0097492
53.82791646,19.53708345,0.010394228
53.83624979,19.53708345,0.010242064
53.84458312,19.53708345,0.01037616
53.85291646,19.53708345,0.010434415
53.86124979,19.53708345,0.010404822
53.86958312,19.53708345,0.01049573
53.87791646,19.53708345,0.01070913
53.88624979,19.53708345,0.010929031
53.89458312,19.53708345,0.010909323
53.90291646,19.53708345,0.010768626
53.91124979,19.53708345,0.011449347
53.91958312,19.53708345,0.011274724
53.92791646,19.53708345,0.011215599
53.93624979,19.53708345,0.011812931
53.94458312,19.53708345,0.013782182
53.95291646,19.53708345,0.0133618
53.96124979,19.53708345,0.013644358
53.96958312,19.53708345,0.013818009
53.97791646,19.53708345,0.013451029
53.98624979,19.53708345,0.013542204
53.99458312,19.53708345,0.013246738
54.00291646,19.53708345,0.013805252
54.01124979,19.53708345,0.013429771
54.01958312,19.53708345,0.013644285
54.02791646,19.53708345,0.013797289
54.03624979,19.53708345,0.014308714
54.04458312,19.53708345,0.014245881
54.05291646,19.53708345,0.01417827
54.06124979,19.53708345,0.014113969
54.06958312,19.53708345,0.014088898
54.07791646,19.53708345,0.013948318
54.08624979,19.53708345,0.01422253
54.09458312,19.53708345,0.014187461
54.10291646,19.53708345,0.017052731
54.11124979,19.53708345,0.034568943
54.11958312,19.53708345,0.036151696
54.12791646,19.53708345,0.037055027
54.13624979,19.53708345,0.036413144
54.14458312,19.53708345,0.03442331
54.15291646,19.53708345,0.034298979
54.16124979,19.53708345,0.034078687
54.16958312,19.53708345,0.033239782
54.17791646,19.53708345,0.037115831
54.18624979,19.53708345,0.041163612
54.19458312,19.53708345,0.037296165
54.20291646,19.53708345,0.016774081
54.21124979,19.53708345,0.013570515
54.21958312,19.53708345,0.014225949
54.22791646,19.53708345,0.014057741
54.23624979,19.53708345,0.013945079
54.24458312,19.53708345,0.014313107
54.25291646,19.53708345,0.014186135
54.26124979,19.53708345,0.013971617
54.26958312,19.53708345,0.014486574
54.27791646,19.53708345,0.015559006
54.28624979,19.53708345,0.017621467
54.29458312,19.53708345,0.017213026
54.30291646,19.53708345,0.01694482
54.31124979,19.53708345,0.018077757
54.31958312,19.53708345,0.017540321
54.32791646,19.53708345,0.017333331
54.33624979,19.53708345,0.017872803
54.34458312,19.53708345,0.018333545
54.35291646,19.53708345,0.01830589
54.36124979,19.53708345,0.019165378
54.36958312,19.53708345,0.018337352
54.37791645,19.53708345,0.018898824
54.38624979,19.53708345,0.020092599
54.39458312,19.53708345,0.018067239
54.40291645,19.53708345,0.017563509
54.41124979,19.53708345,0.018064115
54.41958312,19.53708345,0.017752834
54.42791645,19.53708345,0.017502181
54.43624979,19.53708345,0.016962843
54.44458312,19.53708345,0.016678683
54.45291645,19.53708345,0.017325196
54.46124979,19.53708345,0.017930232
54.46958312,19.53708345,0.017480874
54.47791645,19.53708345,0.017345445
54.48624979,19.53708345,0.01726087
54.49458312,19.53708345,0.017512191
54.50291645,19.53708345,0.017600328
54.51124979,19.53708345,0.015812017
54.51958312,19.53708345,0.015958633
54.52791645,19.53708345,0.015478338
54.53624979,19.53708345,0.014998951
54.54458312,19.53708345,0.013970755
54.55291645,19.53708345,0.014598425
54.56124979,19.53708345,0.01458152
54.56958312,19.53708345,0.014735932
54.57791645,19.53708345,0.014516359
54.58624979,19.53708345,0.01463055
54.59458312,19.53708345,0.015391693
54.60291645,19.53708345,0.017271511
54.61124979,19.53708345,0.018533954
54.61958312,19.53708345,0.018227074
54.62791645,19.53708345,0.018870858
54.63624979,19.53708345,0.020151652
54.64458312,19.53708345,0.020433135
54.65291645,19.53708345,0.020755829
54.66124979,19.53708345,0.020586351
54.66958312,19.53708345,0.020530496
54.67791645,19.53708345,0.020300686
54.68624979,19.53708345,0.021012703
54.69458312,19.53708345,0.021393534
54.70291645,19.53708345,0.021579351
54.71124979,19.53708345,0.021777457
54.71958312,19.53708345,0.022421943
54.72791645,19.53708345,0.022762455
54.73624979,19.53708345,0.023144666
54.74458312,19.53708345,0.023846515
54.75291645,19.53708345,0.024446983
54.76124979,19.53708345,0.025172567
54.76958312,19.53708345,0.028807782
54.77791645,19.53708345,0.039520208
54.78624979,19.53708345,0.053382661
54.79458312,19.53708345,0.070240162
54.80291645,19.53708345,0.073049545
54.81124979,19.53708345,0.073632814
54.81958312,19.53708345,0.075328618
54.82791645,19.53708345,0.076140858
54.83624979,19.53708345,0.077946872
54.84458312,19.53708345,0.080332704
54.85291645,19.53708345,0.081293441
54.86124979,19.53708345,0.083467633
54.86958312,19.53708345,0.091175064
54.87791645,19.53708345,0.09273506
54.88624979,19.53708345,0.090460002
54.89458312,19.53708345,0.084549792
54.90291645,19.53708345,0.086115383
54.91124979,19.53708345,0.088034481
54.91958312,19.53708345,0.088556245
54.92791645,19.53708345,0.087576717
54.93624979,19.53708345,0.097682118
54.94458312,19.53708345,0.11875163
54.95291645,19.53708345,0.133897617
54.96124979,19.53708345,0.142820582
54.96958312,19.53708345,0.13767983
54.97791645,19.53708345,0.120044567
54.98624979,19.53708345,0.096964754
54.99458312,19.53708345,0.072938621
55.00291645,19.53708345,0.055085879
55.01124979,19.53708345,0.052769922
55.01958312,19.53708345,0.042817086
55.02791645,19.53708345,0.039957542
55.03624979,19.53708345,0.038059793
55.04458312,19.53708345,0.037017938
55.05291645,19.53708345,0.037921786
55.06124979,19.53708345,0.03801544
55.06958312,19.53708345,0.037936095
55.07791645,19.53708345,0.036905225
55.08624979,19.53708345,0.037023105
55.09458312,19.53708345,0.035401221
55.10291645,19.53708345,0.034517705
55.11124979,19.53708345,0.035530575
55.11958312,19.53708345,0.035528686
55.12791645,19.53708345,0.035124738
55.13624979,19.53708345,0.033635519
55.14458312,19.53708345,0.033380095
55.15291645,19.53708345,0.033015132
55.16124979,19.53708345,0.028597286
55.16958312,19.53708345,0.02353275
55.17791645,19.53708345,0.022642178
55.18624979,19.53708345,0.022718117
55.19458312,19.53708345,0.022514461
55.20291645,19.53708345,0.022325922
55.21124978,19.53708345,0.022326376
55.21958312,19.53708345,0.024503345
55.22791645,19.53708345,0.027137809
55.23624978,19.53708345,0.028922761
55.24458312,19.53708345,0.029320704
55.25291645,19.53708345,0.028782966
55.26124978,19.53708345,0.02856021
55.26958312,19.53708345,0.028179953
55.27791645,19.53708345,0.028096672
55.28624978,19.53708345,0.026543513
55.29458312,19.53708345,0.024940336
55.30291645,19.53708345,0.035205085
55.31124978,19.53708345,0.063408338
55.31958312,19.53708345,0.06343849
55.32791645,19.53708345,0.063800655
55.33624978,19.53708345,0.062298026
55.34458312,19.53708345,0.061750438
55.35291645,19.53708345,0.060490176
55.36124978,19.53708345,0.060414456
55.36958312,19.53708345,0.060814291
55.37791645,19.53708345,0.063935019
55.38624978,19.53708345,0.064299993
55.39458312,19.53708345,0.065690726
55.40291645,19.53708345,0.067214526
55.41124978,19.53708345,0.067490861
55.41958312,19.53708345,0.067462333
55.42791645,19.53708345,0.067465864
55.43624978,19.53708345,0.068166956
55.44458312,19.53708345,0.069551438
55.45291645,19.53708345,0.069811143
55.46124978,19.53708345,0.068794385
55.46958312,19.53708345,0.068429388
55.47791645,19.53708345,0.068558551
55.48624978,19.53708345,0.068926483
55.49458312,19.53708345,0.068911731
55.50291645,19.53708345,0.068801828
55.51124978,19.53708345,0.068970487
55.51958312,19.53708345,0.069327787
55.52791645,19.53708345,0.069136955
55.53624978,19.53708345,0.069357798
55.54458312,19.53708345,0.068979643
55.55291645,19.53708345,0.068282723
55.56124978,19.53708345,0.068540469
55.56958312,19.53708345,0.069390468
55.57791645,19.53708345,0.069817059
55.58624978,19.53708345,0.069168508
55.59458312,19.53708345,0.069268525
55.60291645,19.53708345,0.069419228
55.61124978,19.53708345,0.069072813
55.61958312,19.53708345,0.069122985
55.62791645,19.53708345,0.070789434
55.63624978,19.53708345,0.070784338
55.64458312,19.53708345,0.070810243
55.65291645,19.53708345,0.071130484
55.66124978,19.53708345,0.079109937
55.66958312,19.53708345,0.089664854
55.67791645,19.53708345,0.083621912
55.68624978,19.53708345,0.088919148
55.69458312,19.53708345,0.096767738
55.70291645,19.53708345,0.097754464
55.71124978,19.53708345,0.098417543
55.71958312,19.53708345,0.097765431
55.72791645,19.53708345,0.100444354
55.73624978,19.53708345,0.098626241
55.74458312,19.53708345,0.095896803
55.75291645,19.53708345,0.095513664
55.76124978,19.53708345,0.095026143
55.76958312,19.53708345,0.096951701
55.77791645,19.53708345,0.099745072
55.78624978,19.53708345,0.097509988
55.79458312,19.53708345,0.095798224
55.80291645,19.53708345,0.095138445
55.81124978,19.53708345,0.095848553
55.81958312,19.53708345,0.095243506
55.82791645,19.53708345,0.095809378
55.83624978,19.53708345,0.084813133
55.84458312,19.53708345,0.069993265
55.85291645,19.53708345,0.070025966
55.86124978,19.53708345,0.069875032
55.86958312,19.53708345,0.069983274
55.87791645,19.53708345,0.070352502
55.88624978,19.53708345,0.072017066
55.89458312,19.53708345,0.074114121
55.90291645,19.53708345,0.077191085
55.91124978,19.53708345,0.079043694
55.91958312,19.53708345,0.08242932
55.92791645,19.53708345,0.083974987
55.93624978,19.53708345,0.085850202
55.94458312,19.53708345,0.08484181
55.95291645,19.53708345,0.084554516
55.96124978,19.53708345,0.084774017
55.96958312,19.53708345,0.084989399
55.97791645,19.53708345,0.084884278
55.98624978,19.53708345,0.085646838
55.99458312,19.53708345,0.084597863
56.00291645,19.53708345,0.081577763
56.01124978,19.53708345,0.07785809
56.01958312,19.53708345,0.074741095
56.02791645,19.53708345,0.07208629
56.03624978,19.53708345,0.080366112
56.04458311,19.53708345,0.086145923
56.05291645,19.53708345,0.087328397
56.06124978,19.53708345,0.092290968
56.06958311,19.53708345,0.092656523
56.07791645,19.53708345,0.092069924
56.08624978,19.53708345,0.090691179
56.09458311,19.53708345,0.089793302
56.10291645,19.53708345,0.089177459
56.11124978,19.53708345,0.09102913
56.11958311,19.53708345,0.091659136
56.12791645,19.53708345,0.091994151
56.13624978,19.53708345,0.091889165
56.14458311,19.53708345,0.093130089
56.15291645,19.53708345,0.114148654
56.16124978,19.53708345,0.12957263
56.16958311,19.53708345,0.133886188
56.17791645,19.53708345,0.136299208
56.18624978,19.53708345,0.137141258
56.19458311,19.53708345,0.1388091
56.20291645,19.53708345,0.139387876
56.21124978,19.53708345,0.139518306
56.21958311,19.53708345,0.141324297
56.22791645,19.53708345,0.141536653
56.23624978,19.53708345,0.1403808
56.24458311,19.53708345,0.14041549
56.25291645,19.53708345,0.140095398
56.26124978,19.53708345,0.13923043
56.26958311,19.53708345,0.13747856
56.27791645,19.53708345,0.135355547
56.28624978,19.53708345,0.133137077
56.29458311,19.53708345,0.132170245
56.30291645,19.53708345,0.126037523
56.31124978,19.53708345,0.099355482
56.31958311,19.53708345,0.094639584
56.32791645,19.53708345,0.093455017
56.33624978,19.53708345,0.092722751
56.34458311,19.53708345,0.093705781
56.35291645,19.53708345,0.094364814
56.36124978,19.53708345,0.09315487
56.36958311,19.53708345,0.092576876
56.37791645,19.53708345,0.092459418
56.38624978,19.53708345,0.092555992
56.39458311,19.53708345,0.092955194
56.40291645,19.53708345,0.093523793
56.41124978,19.53708345,0.092824869
56.41958311,19.53708345,0.092596091
56.42791645,19.53708345,0.092358418
56.43624978,19.53708345,0.093797296
56.44458311,19.53708345,0.090379745
56.45291645,19.53708345,0.081487522
56.46124978,19.53708345,0.081659362
56.46958311,19.53708345,0.081596568
56.47791645,19.53708345,0.082432173
56.48624978,19.53708345,0.081848778
56.49458311,19.53708345,0.082183458
56.50291645,19.53708345,0.083149314
56.51124978,19.53708345,0.08550255
56.51958311,19.53708345,0.086227469
56.52791645,19.53708345,0.086253367
56.53624978,19.53708345,0.086105563
56.54458311,19.53708345,0.08673349
56.55291645,19.53708345,0.086859718
56.56124978,19.53708345,0.088443339
56.56958311,19.53708345,0.09210743
56.57791645,19.53708345,0.09683942
56.58624978,19.53708345,0.098184392
56.59458311,19.53708345,0.098723978
56.60291645,19.53708345,0.10162463
56.61124978,19.53708345,0.105772369
56.61958311,19.53708345,0.105584428
56.62791645,19.53708345,0.10505344
56.63624978,19.53708345,0.10402593
56.64458311,19.53708345,0.103427187
56.65291645,19.53708345,0.103164501
56.66124978,19.53708345,0.103854828
56.66958311,19.53708345,0.105324104
56.67791645,19.53708345,0.105751306
56.68624978,19.53708345,0.106921986
56.69458311,19.53708345,0.108292952
56.70291645,19.53708345,0.139596716
56.71124978,19.53708345,0.149888769
56.71958311,19.53708345,0.156792343
56.72791645,19.53708345,0.162709102
56.73624978,19.53708345,0.167028785
56.74458311,19.53708345,0.170492426
56.75291645,19.53708345,0.175327465
56.76124978,19.53708345,0.174376607
56.76958311,19.53708345,0.175831079
56.77791645,19.53708345,0.173912898
56.78624978,19.53708345,0.171583161
56.79458311,19.53708345,0.166419387
56.80291645,19.53708345,0.164073005
56.81124978,19.53708345,0.155005455
56.81958311,19.53708345,0.152293533
56.82791645,19.53708345,0.150928155
56.83624978,19.53708345,0.145300403
56.84458311,19.53708345,0.143336564
56.85291645,19.53708345,0.111946419
56.86124978,19.53708345,0.105055012
56.86958311,19.53708345,0.103678852
56.87791644,19.53708345,0.104063123
56.88624978,19.53708345,0.103940152
56.89458311,19.53708345,0.104923971
56.90291644,19.53708345,0.108179323
56.91124978,19.53708345,0.108490236
56.91958311,19.53708345,0.108894117
56.92791644,19.53708345,0.108693853
56.93624978,19.53708345,0.108548768
56.94458311,19.53708345,0.11161913
56.95291644,19.53708345,0.111717738
56.96124978,19.53708345,0.111672893
56.96958311,19.53708345,0.114797696
56.97791644,19.53708345,0.116270617
56.98624978,19.53708345,0.117381409
56.99458311,19.53708345,0.116694055
57.00291644,19.53708345,0.117651358
57.01124978,19.53708345,0.118707061
57.01958311,19.53708345,0.119139224
57.02791644,19.53708345,0.120041646
57.03624978,19.53708345,0.119353294
57.04458311,19.53708345,0.119312413
57.05291644,19.53708345,0.119885407
57.06124978,19.53708345,0.120481797
57.06958311,19.53708345,0.12134181
57.07791644,19.53708345,0.12282747
57.08624978,19.53708345,0.147890195
57.09458311,19.53708345,0.164933354
57.10291644,19.53708345,0.164988682
57.11124978,19.53708345,0.165461704
57.11958311,19.53708345,0.172331452
57.12791644,19.53708345,0.182754695
57.13624978,19.53708345,0.18691057
57.14458311,19.53708345,0.220487878
57.15291644,19.53708345,0.268052369
57.16124978,19.53708345,0.288076311
57.16958311,19.53708345,0.30321002
57.17791644,19.53708345,0.324671328
57.18624978,19.53708345,0.355508864
57.19458311,19.53708345,0.370154411
57.20291644,19.53708345,0.434925616
57.21124978,19.53708345,0.478203893
57.21958311,19.53708345,0.425155759
57.22791644,19.53708345,0.35294497
57.23624978,19.53708345,0.336313963
57.24458311,19.53708345,0.361135513
57.25291644,19.53708345,0.387999952
57.26124978,19.53708345,0.389570177
57.26958311,19.53708345,0.412365139
57.27791644,19.53708345,0.425755739
57.28624978,19.53708345,0.422050953
57.29458311,19.53708345,0.417952269
57.30291644,19.53708345,0.417032033
57.31124978,19.53708345,0.438471824
57.31958311,19.53708345,0.44817546
57.32791644,19.53708345,0.457414061
57.33624978,19.53708345,0.451652765
57.34458311,19.53708345,0.476602256
57.35291644,19.53708345,0.473311245
57.36124978,19.53708345,0.442130089
57.36958311,19.53708345,0.398011953
57.37791644,19.53708345,0.380302697
57.38624978,19.53708345,0.39457646
57.39458311,19.53708345,0.405545354
57.40291644,19.53708345,0.413410723
57.41124978,19.53708345,0.417068243
57.41958311,19.53708345,0.418050766
57.42791644,19.53708345,0.442944705
57.43624978,19.53708345,0.47119382
57.44458311,19.53708345,0.477342457
57.45291644,19.53708345,0.505118132
57.46124978,19.53708345,0.52095294
57.46958311,19.53708345,0.520771027
57.47791644,19.53708345,0.591685176
57.48624978,19.53708345,0.663643956
57.49458311,19.53708345,0.683399081
57.50291644,19.53708345,0.822881281
57.51124978,19.53708345,0.899480164
57.51958311,19.53708345,1.053678274
57.52791644,19.53708345,1.149343133
57.53624978,19.53708345,1.201628923
57.54458311,19.53708345,1.207549572
57.55291644,19.53708345,1.248351693
57.56124978,19.53708345,1.30074513
57.56958311,19.53708345,1.330467105
57.57791644,19.53708345,1.372851729
57.58624978,19.53708345,1.72869873
57.59458311,19.53708345,1.99428606
57.60291644,19.53708345,2.335824966
57.61124978,19.53708345,2.510756016
57.61958311,19.53708345,2.454952717
57.62791644,19.53708345,3.202831745
57.63624978,19.53708345,3.308704376
57.64458311,19.53708345,3.261499166
57.65291644,19.53708345,3.251741409
57.66124978,19.53708345,3.326705694
57.66958311,19.53708345,3.432578802
57.67791644,19.53708345,3.561830759
57.68624978,19.53708345,4.450690269
57.69458311,19.53708345,4.315586567
53.55291646,19.52875012,0.811719239
53.56124979,19.52875012,0.547605515
53.56958312,19.52875012,0.287908942
53.57791646,19.52875012,0.034937263
53.58624979,19.52875012,0.00921648
53.59458312,19.52875012,0.009063236
53.60291646,19.52875012,0.009064842
53.61124979,19.52875012,0.009199754
53.61958312,19.52875012,0.009315876
53.62791646,19.52875012,0.009027435
53.63624979,19.52875012,0.008859023
53.64458312,19.52875012,0.008837736
53.65291646,19.52875012,0.008826346
53.66124979,19.52875012,0.008849707
53.66958312,19.52875012,0.008818218
53.67791646,19.52875012,0.008829655
53.68624979,19.52875012,0.008896486
53.69458312,19.52875012,0.008936813
53.70291646,19.52875012,0.00878848
53.71124979,19.52875012,0.008895491
53.71958312,19.52875012,0.008619951
53.72791646,19.52875012,0.008634465
53.73624979,19.52875012,0.008594065
53.74458312,19.52875012,0.008430755
53.75291646,19.52875012,0.00870888
53.76124979,19.52875012,0.008657106
53.76958312,19.52875012,0.00869049
53.77791646,19.52875012,0.008710546
53.78624979,19.52875012,0.008791004
53.79458312,19.52875012,0.008996454
53.80291646,19.52875012,0.009514248
53.81124979,19.52875012,0.009717443
53.81958312,19.52875012,0.009873514
53.82791646,19.52875012,0.010226849
53.83624979,19.52875012,0.010426662
53.84458312,19.52875012,0.010438202
53.85291646,19.52875012,0.010664619
53.86124979,19.52875012,0.010730953
53.86958312,19.52875012,0.010708194
53.87791646,19.52875012,0.010604995
53.88624979,19.52875012,0.010629293
53.89458312,19.52875012,0.010749099
53.90291646,19.52875012,0.011112802
53.91124979,19.52875012,0.01091879
53.91958312,19.52875012,0.011206198
53.92791646,19.52875012,0.011457742
53.93624979,19.52875012,0.012112531
53.94458312,19.52875012,0.013696591
53.95291646,19.52875012,0.013411368
53.96124979,19.52875012,0.013464009
53.96958312,19.52875012,0.01346812
53.97791646,19.52875012,0.014151446
53.98624979,19.52875012,0.013790768
53.99458312,19.52875012,0.013943849
54.00291646,19.52875012,0.013363609
54.01124979,19.52875012,0.013247912
54.01958312,19.52875012,0.013323711
54.02791646,19.52875012,0.0137441
54.03624979,19.52875012,0.0140778
54.04458312,19.52875012,0.014035867
54.05291646,19.52875012,0.014750976
54.06124979,19.52875012,0.014287844
54.06958312,19.52875012,0.014162028
54.07791646,19.52875012,0.014260887
54.08624979,19.52875012,0.014098067
54.09458312,19.52875012,0.014639048
54.10291646,19.52875012,0.016642388
54.11124979,19.52875012,0.034047548
54.11958312,19.52875012,0.035633985
54.12791646,19.52875012,0.035613038
54.13624979,19.52875012,0.036370169
54.14458312,19.52875012,0.036625639
54.15291646,19.52875012,0.03621785
54.16124979,19.52875012,0.03659657
54.16958312,19.52875012,0.035476249
54.17791646,19.52875012,0.034881346
54.18624979,19.52875012,0.034487683
54.19458312,19.52875012,0.034324504
54.20291646,19.52875012,0.030487398
54.21124979,19.52875012,0.018995499
54.21958312,19.52875012,0.014262366
54.22791646,19.52875012,0.014021287
54.23624979,19.52875012,0.014063243
54.24458312,19.52875012,0.014059487
54.25291646,19.52875012,0.013772765
54.26124979,19.52875012,0.013645302
54.26958312,19.52875012,0.013785263
54.27791646,19.52875012,0.015137716
54.28624979,19.52875012,0.015477676
54.29458312,19.52875012,0.016021661
54.30291646,19.52875012,0.016548421
54.31124979,19.52875012,0.017591538
54.31958312,19.52875012,0.01813115
54.32791646,19.52875012,0.01833925
54.33624979,19.52875012,0.018659299
54.34458312,19.52875012,0.018208154
54.35291646,19.52875012,0.017772667
54.36124979,19.52875012,0.018779097
54.36958312,19.52875012,0.018245799
54.37791645,19.52875012,0.020052098
54.38624979,19.52875012,0.020802066
54.39458312,19.52875012,0.017801488
54.40291645,19.52875012,0.018021367
54.41124979,19.52875012,0.018310877
54.41958312,19.52875012,0.017522529
54.42791645,19.52875012,0.017356111
54.43624979,19.52875012,0.016682001
54.44458312,19.52875012,0.017162211
54.45291645,19.52875012,0.017687989
54.46124979,19.52875012,0.017545851
54.46958312,19.52875012,0.017351571
54.47791645,19.52875012,0.017338987
54.48624979,19.52875012,0.017549349
54.49458312,19.52875012,0.017501613
54.50291645,19.52875012,0.017719947
54.51124979,19.52875012,0.016146336
54.51958312,19.52875012,0.01579731
54.52791645,19.52875012,0.015829667
54.53624979,19.52875012,0.015022992
54.54458312,19.52875012,0.014771444
54.55291645,19.52875012,0.014568537
54.56124979,19.52875012,0.014805505
54.56958312,19.52875012,0.014834467
54.57791645,19.52875012,0.014893356
54.58624979,19.52875012,0.015395699
54.59458312,19.52875012,0.017743053
54.60291645,19.52875012,0.018130815
54.61124979,19.52875012,0.018560112
54.61958312,19.52875012,0.019343097
54.62791645,19.52875012,0.020028314
54.63624979,19.52875012,0.01994832
54.64458312,19.52875012,0.020423021
54.65291645,19.52875012,0.02049022
54.66124979,19.52875012,0.020037824
54.66958312,19.52875012,0.019943155
54.67791645,19.52875012,0.020126661
54.68624979,19.52875012,0.020741388
54.69458312,19.52875012,0.021322977
54.70291645,19.52875012,0.021618892
54.71124979,19.52875012,0.021999553
54.71958312,19.52875012,0.022714861
54.72791645,19.52875012,0.022740569
54.73624979,19.52875012,0.023071395
54.74458312,19.52875012,0.023624966
54.75291645,19.52875012,0.024271894
54.76124979,19.52875012,0.026403679
